U0 U1 U10 U100 U104 U105 U106 U107 U109 U11 U110 U111 U112 U114 U115 U118 U119 U12 U120 U121 U123 U125 U128 U132 U133 U135 U136 U138 U14 U140 U142 U143 U144 U145 U16 U161 U162 U17 U174 U176 U182 U185 U19 U192 U195 U196 U197 U199 U20 U200 U201 U202 U203 U204 U207 U208 U209 U21 U213 U215 U216 U218 U220 U228 U233 U236 U24 U255 U258 U259 U26 U260 U275 U278 U28 U283 U286 U29 U293 U3 U31 U317 U318 U319 U32 U321 U324 U325 U349 U350 U353 U359 U36 U365 U37 U370 U39 U4 U42 U44 U5 U55 U58 U64 U66 U67 U7 U70 U71 U72 U73 U74 U75 U77 U8 U85 U87 U89 U9 U92 U95 U96 U99
U110 0.717195728731934 0.944503598095138 0.590136105909168 0.873622956645345 0.983425414364641 0.637426715792343 0.982346832814122 0.48143341264691 0.961441927697606 0.554686419662036 0 0.900250301288588 0.859468889319636 0.899912676388338 0.636469688920512 0.933884297520661 0.563701805520236 0.892130989258559 0.845892575885826 0.464487905301081 0.907084272139391 0.913225160922843 0.703818569490211 0.952291751745877 0.668880797086951 0.642623580733385 0.882831393012119 0.875213777517199 0.465195033237175 0.825119985945074 0.813084303755946 0.950862622065666 0.924309627008163 0.46106148792716 0.814498933901919 0.674669867947179 0.590221967087639 0.850718027647948 0.856415972087614 0.861901852475301 0.739961531006307 0.671395768410694 0.735166531872656 0.715057162143339 0.606116881032625 0.673773987206823 0.769334071552262 0.4575710158883 0.98634118126935 0.657047882323161 0.629164283114046 0.477611940298507 0.980126995935067 0.795570915173234 0.970561998215879 0.774791456252572 0.998796871866854 0.561291604929348 0.791795109079654 0.798504299190778 0.949141767323585 0.857803118119696 0.941884476929803 0.882623190283782 0.598638865473298 0.440894958811982 0.821530255370953 0.466908876669285 0.94976012793177 0.972156351240224 0.893492663733376 0.894697021803425 0.867170842217484 0.553468919140561 0.516258162417609 0.442821502041531 0.789619971677001 0.467978330222967 0.984916332783408 0.929460640759351 0.667775278856857 0.872527178330003 0.854464454625756 0.962477381608458 0.755711239719769 0.96558021413021 0.832206219575975 0.713989575929874 0.538251599147122 0.68736200653537 0.711267605633803 0.933788705021039 0.906478577643493 0.892987890735004 0.479088076103002 0.95297180659398 0.840648118574277 0.58790102978085 0.43519889180123 0.752613369526322 0.660119169319742 0.889920755592397 0.962253521126761 0.793447250668188 0.58809439864793 0.554965556831229 0.923196097113143 0.913672425354299 0.972321428571429 0.949940514322321 0.916890549307189 0.955848179705654 0.514925373134328 0.915715002034655 0.690214341824711 0.918434462072206 0.943221641195459 0.999868723334427 0.289346916212588 0.919898971500262 0.670727992689613 0.502861631691168 0.474532101397773
U111 0.743732545327381 0.606924312208953 0.734622884636113 0.605342850962578 0.569443332354694 0.580629529804048 0.291796469366563 0.710144927536232 0.538302277432712 0.84543151524917 0.900250301288588 0 0.2656691134952 0.230645983540893 0.662429401608854 0.242424242424242 0.590967513185303 0.631077385835384 0.659286772024373 0.652340496418457 0.562876391643882 0.526570048309179 0.30764163372859 0.554139292240309 0.887295851627359 0.750840716273194 0.263879242487382 0.63768115942029 0.78930702715869 0.439179286761114 0.560758082497213 0.534795002285068 0.344242520295138 0.721716747803704 0.661835748792271 0.345738295318127 0.834448160535117 0.578078510413667 0.316252587991719 0.636381614261096 0.87757170365866 0.80248978075065 0.63768115942029 0.878450222125118 0.748558516440704 0.863869060494628 0.912349534256813 0.792114695340502 0.61358003950412 0.662283035009042 0.76684340756451 0.630218472853126 0.331243687648989 0.488538761707229 0.5591798213293 0.558733790999237 0.451797862849205 0.70617374928355 0.610310680436908 0.343912613426225 0.470484719496577 0.472372661166506 0.259348633971914 0.668615047908826 0.72823278283339 0.832045797952712 0.622499641268475 0.898550724637681 0.666666666666667 0.623506378204956 0.460343139860388 0.661290322580645 0.651041666666667 0.551142697881828 0.808340357651068 0.771926842053069 0.754321870610661 0.802948879683987 0.499807013768628 0.460154245449275 0.850031670400938 0.817833235848443 0.585646469627094 0.558136860773153 0.904268953958395 0.631871770191211 0.63579436696746 0.870772946859903 0.883719806763285 0.894205757082011 0.413145539906103 0.63768115942029 0.481291024891142 0.608031563732958 0.783166109253066 0.609842731472692 0.613225371120108 0.83143704705043 0.611711129573218 0.467869838665573 0.514393488187413 0.578429600168731 0.328948765054093 0.886677553242158 0.822435239073377 0.754319955406912 0.348234693226074 0.602345470374353 0.280538302277433 0.615142918153809 0.566881849472044 0.266331009553318 0.77168505299589 0.319990469382893 0.765900257891105 0.608555286521388 0.495781718079508 0.33267695000547 0.795616621703578 0.486013731370952 0.852632357290742 0.775743707093821 0.874741200828157
U112 0.723329072674051 0.610365539478632 0.740483654276758 0.621349421722556 0.395572403859697 0.641230538844853 0.164468449515178 0.675073718551979 0.594370203065855 0.818197861434427 0.859468889319636 0.2656691134952 0 0.321836455002284 0.642865927758825 0.278630460448642 0.601811033003694 0.712962509188924 0.759544475624878 0.64576802507837 0.560237748277206 0.505833410088729 0.285714285714286 0.589267902453658 0.847550572751645 0.7509828216542 0.328098419152732 0.692018732932149 0.761268143621085 0.416143781312321 0.556485181485181 0.531450644491799 0.428464912972811 0.713443313443313 0.709885636751308 0.220560951653389 0.818181818181818 0.563773974370001 0.402597402597403 0.685699940085905 0.841158841158841 0.792207792207792 0.684057321988356 0.837042354630294 0.726783968719453 0.820798604380694 0.872067159359977 0.751413908671973 0.591013708277445 0.747264907596774 0.731897370921761 0.744524132583834 0.413692036065106 0.477057901303032 0.549283455171056 0.660628844839371 0.474700454949101 0.730611196712892 0.623306800726156 0.335369378396085 0.452138770320588 0.511512934097335 0.314964967170493 0.774843940589797 0.805194805194805 0.813776531838206 0.673931678882174 0.850649350649351 0.714285714285714 0.669581927994353 0.439391293303274 0.802052785923754 0.718141233766234 0.582792207792208 0.820537186390845 0.762882279011311 0.78058301450739 0.795527981271641 0.478066242030418 0.452931639810641 0.827790626420764 0.778754877409586 0.616575552532857 0.538067364432943 0.857142857142857 0.647477738151313 0.68420730213183 0.834896584896585 0.840649350649351 0.846461231076616 0.482348637278215 0.668831168831169 0.486561644633393 0.605121293800539 0.755681818181818 0.633896671014575 0.742862400757137 0.802925698836479 0.613243444453636 0.480097112420846 0.63467354563245 0.601416601416601 0.453327236144138 0.843607097128224 0.781027371578553 0.712912087912088 0.333044124999689 0.634734523427103 0.307792207792208 0.693095501551619 0.567563534797577 0.223666341404529 0.773405698778833 0.396563408000149 0.799726589200274 0.731675104556461 0.509475440760357 0.280552299685874 0.74963924963925 0.475429093519546 0.808441558441558 0.796422875370244 0.836219336219336
U114 0.756244693403193 0.436180670345308 0.658192075998654 0.506314220355509 0.603342834491673 0.505454254827363 0.33702781821882 0.668287087611973 0.502229343173193 0.794294977047064 0.899912676388338 0.230645983540893 0.321836455002284 0 0.673924300193187 0.1827629884962 0.523996127426121 0.612676590499668 0.655778894472362 0.609079882169468 0.420329658981302 0.313313018995688 0.272818638647784 0.465656724430623 0.859542349818799 0.662443548721227 0.0647928139098046 0.600408082276272 0.73662429796039 0.256930721020835 0.377464244298415 0.337898068643592 0.144376194459539 0.666614927921461 0.60126378159454 0.299311684472784 0.788397113773998 0.435530300509168 0.136722573908504 0.552118128001933 0.892715324876129 0.819288751449555 0.519190781493675 0.869346733668342 0.757254011995461 0.86115277881947 0.923623643077265 0.726292754093046 0.408331279160884 0.645358875132051 0.783453854639049 0.646478661966549 0.252440134464399 0.300119201211226 0.339647613625666 0.55939786652561 0.284279579167141 0.638247735854413 0.494369452344813 0.190943590355338 0.280356806281886 0.411995951819634 0.147625548976097 0.671433330821432 0.709798994974874 0.77938148894251 0.586301971905733 0.844221105527638 0.577889447236181 0.532970380064999 0.266121254192724 0.712514183822338 0.625785175879397 0.448395825280247 0.741886417704533 0.686275954552823 0.693174535355693 0.71824079272304 0.294977124604877 0.274987215356695 0.752778078258219 0.762247335331365 0.456041883868978 0.352556700704213 0.907462482480429 0.495615343162665 0.534652033753674 0.855248464544947 0.833115577889447 0.887135381047248 0.380104749097601 0.501256281407035 0.307834013114902 0.429417979384795 0.741012756088133 0.479688288604595 0.645581144589343 0.733571965946665 0.548802931856736 0.352764318114904 0.540958215736215 0.449261205542613 0.246600608677189 0.826367754264279 0.782844669541935 0.724294549671434 0.15689715576542 0.479344602873022 0.120064608758076 0.585910471180833 0.403601503781125 0.297514878809228 0.726149403735093 0.305376956260933 0.709504460099541 0.63562972246219 0.347943628758317 0.33062481755677 0.74508424759681 0.288031064412974 0.817326428058661 0.715132680948603 0.843024647044747
U115 0.161310407221998 0.676259086611497 0.517885115403701 0.647677620914593 0.707238240376823 0.49116773514222 0.69945339453816 0.41348790091989 0.692632662212585 0.511772545999347 0.636469688920512 0.662429401608854 0.642865927758825 0.673924300193187 0 0.651349613797087 0.59157142413868 0.651067835187509 0.638845297513498 0.311750184659643 0.655589088588837 0.669089368098699 0.591093573844419 0.690622541620867 0.549807617326228 0.609812857622802 0.655573404987195 0.657607346629666 0.440466874461171 0.597047658859346 0.645014164715405 0.686942937869108 0.671104491637683 0.490752743402123 0.653404903330024 0.438696470696509 0.461727806203567 0.667956576599446 0.62324997437737 0.64091325645945 0.383223090325683 0.428262943370046 0.659424121084892 0.436054568218771 0.455444836406396 0.448854936142287 0.442367655577494 0.510268392915591 0.700090241865477 0.596645415489414 0.439090384139467 0.58241935755271 0.700408745720073 0.623446161533495 0.692030589534429 0.601821634130422 0.721757878262513 0.610070127835209 0.618798414372477 0.594293771891382 0.683088992589864 0.661313527567384 0.674698627943566 0.654335668504728 0.538593639390682 0.48077268821797 0.621891941167059 0.506574497122174 0.700676437429538 0.695159966376844 0.648000664308967 0.662555915190748 0.614997886133033 0.513910328679212 0.539245074958771 0.575942830126923 0.656824477179569 0.483128472884935 0.702583311833191 0.664731571535583 0.273610728080929 0.649858190807933 0.646915004591562 0.692006625614371 0.421769474418854 0.699984599870108 0.643532364765693 0.407476303812268 0.499898534385569 0.326734621722047 0.466079679883132 0.676212948089912 0.669558167046678 0.644595033989006 0.50935304830457 0.701608385067176 0.618466011529561 0.549692356988577 0.629371171701649 0.575398255055648 0.640753038563111 0.642724313073806 0.679158105340045 0.6454054654874 0.521798388504706 0.350487815453994 0.674685053660883 0.681465694105274 0.687910694153648 0.681883668073323 0.647672631253432 0.677546049879619 0.502177388143835 0.651292798125251 0.390494428137578 0.663347355260679 0.668539991056414 0.723074537987908 0.491514544163924 0.670993071331856 0.521269815705313 0.56585771079333 0.63021599470303
U118 0.774327696916026 0.569865425226209 0.824049083868372 0.663559783725998 0.588402017834464 0.676059346400933 0.290998343674639 0.753104164171358 0.681859057353128 0.904384402166423 0.933884297520661 0.242424242424242 0.278630460448642 0.1827629884962 0.651349613797087 0 0.687997573735689 0.769616404179011 0.823996013123469 0.736677115987461 0.576783415366534 0.443711779301721 0.372727272727273 0.622507337793014 0.920479471783396 0.806636879556892 0.18018113167692 0.761624112415566 0.850267379679144 0.372643699507847 0.491629582538673 0.488837895499379 0.273844431278431 0.790861227224864 0.753200937461453 0.278422112646712 0.909090909090909 0.591319577472497 0.226977567886659 0.710480670608262 0.91290527654164 0.84988874761602 0.670893891897027 0.913783795008098 0.804052252732605 0.89657086468484 0.936623898452125 0.824613436416956 0.516586298929014 0.82236763368074 0.800282201169119 0.825397804366597 0.201120079643082 0.428291474525658 0.411984576934703 0.719153255038422 0.405164170645331 0.810430966055003 0.657158091175686 0.356328322338573 0.436109345200254 0.584179182020223 0.186485219711325 0.833504014819936 0.884297520661157 0.904685622747297 0.74063770013365 0.925619834710744 0.710743801652893 0.697844394212737 0.39271542666047 0.884697414022927 0.778667355371901 0.601080737444374 0.90672372712284 0.852039456145028 0.864228700161193 0.881714522003637 0.418797708622661 0.413910496473748 0.908179464094782 0.864247859763555 0.561608565489941 0.440300584001863 0.933884297520661 0.625801110492585 0.664045688445345 0.909090909090909 0.917355371900826 0.910215658467407 0.54015830520312 0.619834710743802 0.444173183115295 0.541667594840837 0.836975524475524 0.635799740156628 0.824378492321076 0.887277642938339 0.679949465705111 0.504163007706386 0.701969885656062 0.606624742988379 0.220910254917937 0.918577581189617 0.864861933580616 0.789653528289892 0.279401843476994 0.577490289986274 0.265296635182999 0.750726647995299 0.564201711822602 0.23458655280358 0.847785864068089 0.463642861784391 0.882029453799789 0.802393292377884 0.510014312756822 0.175773488080675 0.825003279548734 0.430665725320819 0.881641086186541 0.875525590836596 0.910074773711137
U119 0.675241068374356 0.584197228758861 0.219169287455571 0.361729198046465 0.961530591364846 0.277411980715098 0.736374289062277 0.323893099321899 0.647338774183609 0.431648826152739 0.563701805520236 0.590967513185303 0.601811033003694 0.523996127426121 0.59157142413868 0.687997573735689 0 0.364375973688766 0.307316398506293 0.394890857323632 0.597604799450974 0.628798230203657 0.390909090909091 0.536134780266841 0.514474752195194 0.219594558087766 0.566169358384383 0.451701743206557 0.322797008711741 0.530941827303027 0.460068219242531 0.599174262892336 0.630909516537171 0.286550246183274 0.431576064630974 0.444882540172032 0.442366501999529 0.521538368066104 0.533629214821875 0.460730487448659 0.556553538204914 0.490119971771348 0.471791627122219 0.547600387257388 0.422708888231232 0.519991784198275 0.588930001520604 0.37485202722699 0.585332096392463 0.213378087339205 0.470888341910942 0.240791455566206 0.752477849078559 0.366124900899838 0.635748717151298 0.238693062932561 0.776407650717554 0.180635463639662 0.362631942389267 0.384885525276999 0.625410452766583 0.31086926338499 0.652852575077713 0.347725972643607 0.247066353744399 0.307117164450552 0.45784358252339 0.330275229357798 0.53403505897772 0.583073716778033 0.524400809762006 0.604912696063924 0.559704701834862 0.232180663373324 0.28294633687339 0.274045575614087 0.257986119957901 0.257937131754186 0.668258783490131 0.571653897716987 0.622454023710779 0.365162298926235 0.474928239621521 0.65702202077495 0.569119390875616 0.543174291760117 0.377717673532976 0.567363234794427 0.473761467889908 0.542478692796265 0.408515312055821 0.472111715515142 0.588822149997943 0.453522589579366 0.388320395201129 0.617007531749529 0.485621958919883 0.263162300678074 0.134926663939695 0.301517815657371 0.347932637928868 0.472219573137004 0.728548908127665 0.323232975836671 0.383840208047389 0.482092448835568 0.580986453788423 0.5833630498914 0.63579619921363 0.618750120692536 0.556395270929723 0.711265003304458 0.360468300698343 0.630542130355234 0.684658894943782 0.464802185840905 0.592629798575163 0.779160130433604 0.319543181928503 0.522055649389567 0.50037446171129 0.215918235956865 0.49242755206058
U12 0.733989517115496 0.503499652488712 0.392783879980099 0.1726497230827 0.973547648555467 0.275027820498393 0.849761946746606 0.675890985324948 0.65585765068948 0.780930460218863 0.892130989258559 0.631077385835384 0.712962509188924 0.612676590499668 0.651067835187509 0.769616404179011 0.364375973688766 0 0.297274106380961 0.612556929082628 0.63975912957836 0.646540880503145 0.470668953687822 0.351925835800025 0.863756386261318 0.381115407693846 0.616899752848273 0.253756530168932 0.672078642777866 0.513582079005017 0.396540880503145 0.422428224236863 0.674906577408927 0.631703941137903 0.265460433680653 0.658462252825659 0.787614900822448 0.63134449581407 0.593530997304582 0.400958108058406 0.879740071249505 0.807256894049347 0.604662762958144 0.856371480041718 0.744278758368838 0.854449450858913 0.910648389450641 0.713922702373707 0.590966096060955 0.310636686937511 0.770478601012425 0.437566882568291 0.789668584421919 0.402681748870408 0.754125359769747 0.237570340946706 0.816402457710803 0.364198912695875 0.364493074383519 0.448978220704328 0.547165613117586 0.264895556482966 0.736171448431026 0.246196631472353 0.32928916191312 0.599193749480509 0.323155240052307 0.626489572989076 0.480289757412399 0.372722674300971 0.441187376020667 0.552099817407182 0.48313679245283 0.358708272859216 0.602144028697181 0.606086427267194 0.522823900714651 0.483607278182265 0.563506596880989 0.510864898975456 0.67727869471214 0.514502072933412 0.526505091444611 0.674361041219247 0.894686176357335 0.42507620935131 0.432547169811321 0.858420684835779 0.783584905660377 0.885765323210897 0.287430241828328 0.475939221906829 0.523976224722904 0.43288409703504 0.737844702467344 0.581368954436846 0.406874952257276 0.424820662258412 0.468291070784761 0.297666335650447 0.268712845696562 0.295728239124466 0.835867658782886 0.511081583842679 0.701990788887238 0.728047895500726 0.589637096919913 0.639202613507567 0.548079514824798 0.400047571274893 0.523800601082817 0.850713210470164 0.707603491974092 0.609004410158199 0.708968390100466 0.306423317648134 0.521761357647307 0.930654649485111 0.676241752656847 0.510816087297551 0.814208702348864 0.54996689837802 0.839562743336328
U120 0.720377162939319 0.605055398366997 0.260781595604799 0.340641328533213 0.967588608070021 0.338670126341086 0.903455491371708 0.589153496953366 0.732844114753663 0.667260018436841 0.845892575885826 0.659286772024373 0.759544475624878 0.655778894472362 0.638845297513498 0.823996013123469 0.307316398506293 0.297274106380961 0 0.544966210362156 0.697177833268273 0.713169868253799 0.504659661946094 0.524975212927003 0.769645816212429 0.203268995152441 0.662393436832726 0.433757751650737 0.565960052362654 0.615803737790074 0.494942662028089 0.588437913780554 0.720296500729651 0.568603635940319 0.477079426985675 0.651302732148136 0.688474423399047 0.693983160837299 0.63763623311362 0.514481112515142 0.858084126928348 0.791650560494782 0.651244729394097 0.836683417085427 0.724239476954666 0.802182554563864 0.88844776368028 0.574059815205058 0.669238194377481 0.192423955798401 0.750790538056134 0.421960549013725 0.866017833261528 0.457868297475706 0.795704660680745 0.254033324517324 0.911164001277694 0.292749056014536 0.437429080888313 0.507157448965898 0.71320045874637 0.322383161441667 0.789391699164752 0.201619780036727 0.267500292158467 0.559017554734023 0.476988904920643 0.571145199682624 0.630496231155779 0.564899252827678 0.512982086471477 0.720213973091263 0.650871545226131 0.323347506764592 0.336403719661472 0.42526415066535 0.241320896299485 0.383848646935844 0.740625706898859 0.608104593213606 0.664720536800113 0.321134822092525 0.581347363904244 0.740651175724007 0.872286603083444 0.543381454296131 0.496129231060965 0.811930020472734 0.654472361809045 0.802800987184443 0.507750017694104 0.537643972072753 0.691754737814634 0.474075227891479 0.599342868187089 0.712237497531325 0.572823632331699 0.262340767711487 0.422142559933425 0.364159426726482 0.399428650099814 0.472675226444071 0.893456012456649 0.307028098237667 0.434238119732521 0.668728256667955 0.633454285409041 0.705932489301632 0.642744974874372 0.609230374440152 0.591580906256412 0.884246951255114 0.615915397884947 0.715622429517135 0.697741956535926 0.534981201406548 0.65344319362174 0.968470841242642 0.564392428714037 0.597989949748744 0.784663111475746 0.3529930353522 0.620283959479939
U121 0.329126753385148 0.661269658546989 0.382352941176471 0.573501029336078 0.843038885713681 0.380730247563729 0.802565617502775 0.266783275029152 0.692500971736354 0.397062895358991 0.464487905301081 0.652340496418457 0.64576802507837 0.609079882169468 0.311750184659643 0.736677115987461 0.394890857323632 0.612556929082628 0.544966210362156 0 0.654548804512664 0.672739871199152 0.412852664576802 0.660354784109389 0.385458075251918 0.429765241054384 0.608460945246227 0.584632041733653 0.2939727615184 0.550432648844117 0.52763041556145 0.679044029561916 0.677525453555118 0.366169617893756 0.533762223365929 0.527134991927806 0.364721485411141 0.595170130166705 0.584079713390058 0.578891353543501 0.320593199903545 0.373342175066313 0.53735632183908 0.330531970195807 0.341768631813126 0.327586206896552 0.356544103638788 0.386679644048943 0.722902048550026 0.427549492564336 0.327586206896552 0.408646423057128 0.802904360938901 0.520278720743255 0.706442831215971 0.462492437991531 0.825781514696832 0.422559906487434 0.499123605352749 0.508364882840479 0.688690619725102 0.559050218778853 0.704464539422 0.595671284326266 0.396150761828388 0.37376576029166 0.54728007283487 0.404718693284936 0.649168719211823 0.706381201732426 0.616927324846134 0.651093807934742 0.601023706896552 0.382957559681698 0.392885639731729 0.372383456365659 0.518272694458154 0.352213372409066 0.732695636626655 0.662051614442168 0.275945295454034 0.594441008195454 0.565468933311863 0.700335672871529 0.341660802251935 0.689468384036903 0.544063109954457 0.356960408684547 0.421034482758621 0.309324627627015 0.469888295288975 0.670811718034788 0.629696922839029 0.615252346872386 0.369529177718833 0.680018069567836 0.569195867653218 0.403998321893464 0.418295629255436 0.447779337739273 0.41828058573453 0.608143952971539 0.780772219524041 0.553423992229237 0.387727396144447 0.15053050397878 0.659132878494673 0.640885829170221 0.706865763546798 0.683339750002367 0.647813249786837 0.7732778653276 0.363870303654143 0.666411969140519 0.357838169090438 0.631836019036487 0.681361972644962 0.852791892534206 0.345416397140535 0.636544792930168 0.420830401125968 0.431034482758621 0.415161466885605
U123 0.750649899676117 0.138250622845754 0.75839725745309 0.47208470594009 0.909922573212557 0.413454407879963 0.680158464928623 0.692596365195947 0.494002553456797 0.840802944483498 0.907084272139391 0.562876391643882 0.560237748277206 0.420329658981302 0.655589088588837 0.576783415366534 0.597604799450974 0.63975912957836 0.697177833268273 0.654548804512664 0 0.261208909410499 0.342457870941225 0.433335825533341 0.884448528885113 0.744125605085551 0.424427697435029 0.511935865984796 0.782569501290035 0.240323824565779 0.252011603275475 0.241570288982574 0.448536825813952 0.701804182198757 0.487594088742478 0.551658394553876 0.826962597616112 0.209683082777374 0.375170144282351 0.462048394036193 0.896800692115119 0.824607164311233 0.268782686338705 0.873843116114894 0.761339379234451 0.869603891761906 0.927709010316255 0.767101878737255 0.300848959461798 0.731298707714186 0.787950237085601 0.66026832545043 0.491451251684303 0.271938992330531 0.552832320094684 0.49559781080321 0.301550080352773 0.716545800330205 0.303254493143519 0.266231746717062 0.189761514500893 0.421740359923003 0.416284988341951 0.682193439263014 0.786264923197507 0.818152024928887 0.339961665710344 0.860665844636252 0.265671789677647 0.2772232475227 0.201093147200725 0.788917173806399 0.242075113029182 0.413090043947011 0.84590631166674 0.771867274631683 0.789640906523411 0.820091685407439 0.16808884903052 0.185729337860436 0.849972102979552 0.779948355847014 0.192682503502129 0.284865772868506 0.911547849719419 0.301637149269766 0.246782642750235 0.868212540530666 0.860534319769832 0.897416441094711 0.362173865221746 0.196127000061834 0.231529197746236 0.279381771087794 0.766853599544722 0.220322099515935 0.724527290910573 0.82068708019047 0.603011668119619 0.367514839608152 0.507493989606382 0.376344237626605 0.601118424480297 0.853212575907562 0.80650730927438 0.750798317999305 0.342636510226611 0.249563205570055 0.352911235394281 0.577583568359028 0.135970788849032 0.695084181708836 0.775699185944507 0.275767407111004 0.78178056395332 0.524020504981445 0.202919815295736 0.747031349250831 0.772851526242402 0.171952690253194 0.835369536223861 0.737447811884829 0.866194977785607
